date,Q_mmd,Q_cfs,gage,prcp,srad,swe,tmax,tmin,vp,eto,vpd
2000-05-01,0.0,0.0,RCKTARCO,0.0,671.0466305178059,129.8078024824169,12.561558960311649,-4.389968367396474,313.7509021583674,3.288078274383774,0.4562606291303151
2000-05-02,0.07932828470881821,3.82,RCKTARCO,0.0,696.0498625834733,128.06573346091616,16.988956047835785,-1.8516195934983115,348.08029989081183,3.926946382169959,0.648795284663416
2000-05-03,0.18025379876244554,8.68,RCKTARCO,0.0,686.0272420904784,125.6211365180679,18.37245964644989,-0.1802957995475173,389.9731345088383,4.824163845965736,1.0005337693745258
2000-05-04,0.22843223345471214,11.0,RCKTARCO,0.0,681.8583707520995,122.64607182197138,19.45918887752758,1.084048302604666,422.491436753346,5.204617016494948,1.1031773696415903
2000-05-05,0.2990385601588959,14.4,RCKTARCO,0.0,692.9014877146516,119.59998323972984,20.565374147058087,1.2511115891924702,416.3397911015865,5.671638810785511,1.146379623039415
2000-05-06,0.3426483501820682,16.5,RCKTARCO,0.0,629.0926548194757,116.18304411261023,18.302809505316507,2.1375323052647746,487.3536922945332,5.3139461669661365,1.0254280060867245
2000-05-07,0.29488524682335565,14.2,RCKTARCO,0.0,654.6504368303621,113.48489067870564,17.784373015772893,0.4236908700403389,420.056345532625,4.825308844727092,0.8345201630202398
2000-05-08,0.2928085901555855,14.1,RCKTARCO,11.50883649219917,199.2375650023397,111.79290725789336,3.3914606886812244,-1.971323444309094,530.4290398330231,2.644387978176369,0.368415681717993
2000-05-09,0.2575054268034937,12.4,RCKTARCO,0.0,691.9449213890772,110.96869024293252,14.725516025548302,-4.046284819070216,320.4296564538029,3.838386461132768,0.543246036770938
2000-05-10,0.2803486501489649,13.5,RCKTARCO,0.0,596.2797513673336,106.85390419473973,18.57491007664456,3.796942378956822,593.6753068704115,5.417130575650219,0.8606398390282163
2000-05-11,0.338495036846528,16.3,RCKTARCO,0.0,664.2115984383622,105.28900463922592,15.23349067191137,-2.536764161311448,371.17164449571055,4.70705577142234,0.6599803436108225
2000-05-12,0.26996536681011435,13.0,RCKTARCO,0.0,473.6487004015146,104.57236937282087,5.75441537261565,-4.61224815675928,412.98678351395296,2.7405481972907246,0.3369488912004776
2000-05-13,0.2020586937740317,9.73,RCKTARCO,0.0,642.1545519275398,104.11487064107426,11.273145249317198,-4.947315111150748,325.15146056600275,3.57364424826859,0.5551232559195681
2000-05-14,0.2180489501158616,10.5,RCKTARCO,0.0,624.5279830088858,102.42346502745016,13.825308802825148,-1.974126595361959,399.24175684533066,4.379188745987566,0.7487370778130817
2000-05-15,0.22220226345140176,10.7,RCKTARCO,0.0,598.7635551620373,99.1752457898907,16.923662195675853,1.7330353158640914,517.1821894199032,5.328325785977454,0.9786005436123244
2000-05-16,0.2180489501158616,10.5,RCKTARCO,0.0,618.7835162768276,95.89314818652286,17.845181507114408,1.8154866721807448,504.6596846781913,5.772136795147508,1.061606549293418
2000-05-17,0.21389563678032136,10.3,RCKTARCO,5.330668912404064,320.21299288226794,94.5361992677794,5.422500672918569,-2.7700552994930128,495.4676885026683,3.590909236061978,0.4692703966912548
2000-05-18,0.19935904010593058,9.6,RCKTARCO,6.263293784614565,234.6993105370549,92.9646863262626,4.214116920422587,-2.256814784147118,518.2703575464662,2.4593297602413964,0.2771071301528724
2000-05-19,0.22843223345471214,11.0,RCKTARCO,3.771185203999539,436.40773375407593,91.3374201286006,11.513129896961956,-2.1243954019138283,486.12305615632863,3.5510084796634844,0.5444915431269323
2000-05-20,0.26373539680680397,12.7,RCKTARCO,0.0,476.5438781209663,88.28086647641095,12.092947709758944,1.2746995339129148,591.7741578083686,4.233178640190241,0.6491324624306041
2000-05-21,0.2575054268034937,12.4,RCKTARCO,0.0,579.6740057694285,85.11226504895785,15.551978586102868,1.5457601582861038,537.3075475124739,4.638418792884086,0.7356582113995224
2000-05-22,0.1713241750910341,8.25,RCKTARCO,0.0,587.7781479430785,81.20412345876065,18.094075254151857,3.3047927951431526,589.9607819569261,5.30746047905014,0.9197990247462292
2000-05-23,0.16509420508772377,7.95,RCKTARCO,0.0,579.6456328247801,76.0920324663573,20.787047829364308,6.172118912785152,696.3707947387287,5.712697185570998,1.0378697225802902
2000-05-24,0.16343287975350768,7.87,RCKTARCO,1.9812828035592085,486.7548074436377,72.44027800245493,16.026259485012208,2.693908075701388,618.5061904531094,4.967102461128058,0.9348752611680952
2000-05-25,0.16177155441929159,7.79,RCKTARCO,0.5386868775290481,594.4171031873119,69.156605643578,16.731919769919926,1.8168147823935257,529.3151867555823,5.081501091169881,0.8999534694712451
2000-05-26,0.16135622308573758,7.77,RCKTARCO,0.0,487.4417015131594,66.06527241663007,12.741367090328144,1.3612025312945333,579.1337627759065,4.339366439324392,0.6513561523989151
