date,Q_mmd,Q_cfs,gage,prcp,srad,swe,tmax,tmin,vp,eto,vpd
2000-04-23,0.5779952966587917,2.52,OHGJEFCO,8.263284162977635,453.083823778073,238.66755645335752,10.138064788708684,-2.888967938938133,493.4709632274543,2.6460097134882257,0.3200165519646687
2000-04-24,0.7156132244346946,3.12,OHGJEFCO,0.0,644.7053843806514,238.26029489631813,8.883251051510824,-5.108879441578713,387.7366197574108,2.9044191116694367,0.3497922816840739
2000-04-25,0.7156132244346946,3.12,OHGJEFCO,0.0,701.2470568816159,237.6857649300136,11.84173255594199,-4.639590947952299,371.829692926347,3.297727136211205,0.4983704200407872
2000-04-26,0.5779952966587917,2.52,OHGJEFCO,0.0,696.3909999173899,235.87545980530115,14.774828760025466,-1.684227792090962,437.8319801923932,3.878499803181025,0.6446854896401287
2000-04-27,0.4426710010124873,1.93,OHGJEFCO,0.0,743.1958149545446,234.3247080829984,16.82151868815269,-2.3078621553838623,395.88541098235066,3.587722659067081,0.6252623484928231
2000-04-28,0.41744104758690515,1.82,OHGJEFCO,0.0,699.5385644099302,232.52319492293685,15.072244683886822,-1.710375975165207,433.9997345544383,4.358085522122636,0.8183408321553913
2000-04-29,0.3532193479581505,1.54,OHGJEFCO,2.7323664185572847,512.5175364600132,230.69443891885925,14.08984887727371,-1.6529487744934914,508.1034424638029,3.9854221985518494,0.7045671873280716
2000-04-30,0.35092571582855214,1.53,OHGJEFCO,0.0,529.9036718327051,230.06348928471928,6.501809760296515,-4.505318846950397,429.065543816268,2.088498710487498,0.1929006277141736
2000-05-01,0.2706485912926088,1.18,OHGJEFCO,0.0,729.7013369151423,229.9009177309536,12.624754919761488,-5.6129045593663855,327.6247808313703,3.4742526600293204,0.504472353253644
2000-05-02,0.2844103840701991,1.24,OHGJEFCO,0.0,749.5008752346918,228.32458602955887,17.764651340002324,-2.2510541529836483,392.37210746677954,4.091370025421041,0.7019894454604885
2000-05-03,0.3211084981437732,1.4,OHGJEFCO,0.0,750.3349080463637,226.3533833634137,19.04706233812354,-1.307998525801946,414.20271977875615,5.0109378592888,1.052432281347908
2000-05-04,0.32569576240296993,1.42,OHGJEFCO,0.0,737.8428843941495,223.6802633688364,20.05440828961022,0.3637007001143427,466.8624497725433,5.447468225427803,1.14264058253882
2000-05-05,0.3394575551805602,1.48,OHGJEFCO,0.0,737.008154976293,220.9825181634145,20.247227936972124,0.422381122077177,467.8368667844383,6.006915906589056,1.213292390975924
2000-05-06,0.3532193479581505,1.54,OHGJEFCO,0.0,707.2678385986595,218.21815590835604,18.925178664573387,0.5844710596781835,489.8184201964317,5.515130938000226,1.0446012018792885
2000-05-07,0.39221109416132294,1.71,OHGJEFCO,4.342543346786077,534.4741576068567,215.8630879420088,17.562694556942475,-0.3984076655794236,532.071550222327,4.976924527319779,0.8493598608833549
2000-05-08,0.5114799649004387,2.23,OHGJEFCO,10.487961569089007,209.015298952355,214.02903394913525,3.8724843702586944,-1.630678199728696,542.2449691553111,2.749689420562277,0.3964933846496014
2000-05-09,0.6101061464731691,2.66,OHGJEFCO,0.0,704.2488401070584,213.02963341200785,13.901950054049182,-3.6167010796979655,393.806553324254,3.938313445524672,0.5552899901426634
2000-05-10,0.5390035504556192,2.35,OHGJEFCO,0.0,649.4326123280844,209.3070720555902,18.554006518185723,2.860692913489195,627.2526852319127,5.738385620918652,0.902373450557288
2000-05-11,0.4816627472156597,2.1,OHGJEFCO,0.0,700.7126115910733,207.44451668637728,16.225012859733965,-1.5755363122456754,450.4293961825512,4.784579693765777,0.6619025900756744
2000-05-12,0.45872642591967594,2.0,OHGJEFCO,0.0,492.9732240141864,206.8444073709051,5.476048660045438,-4.877187656732312,427.5450420555398,2.820977961494173,0.3489260287619674
2000-05-13,0.4403773688828889,1.92,OHGJEFCO,0.0,715.4463173865919,206.7218980293541,11.94664576200379,-6.084688494752967,329.3813453052828,3.667362421234726,0.5751968699761788
2000-05-14,0.45643279379007756,1.99,OHGJEFCO,0.0,704.6661978980688,205.41275357374,14.957482410364818,-2.8884076873534634,404.1750017412904,4.564970584887663,0.773797333504149
2000-05-15,0.4541391616604792,1.98,OHGJEFCO,0.0,649.7740128007797,202.5794923236086,16.62872848798989,0.7462145323644384,530.3098026982891,5.602638547815084,1.017349588664484
2000-05-16,0.46102005804927426,2.01,OHGJEFCO,0.0,680.0226408933476,199.57185904829424,18.39134523748165,1.1643936635381922,518.7888622290966,6.013556029055771,1.085022735586915
2000-05-17,0.5160672291596354,2.25,OHGJEFCO,5.969388168059368,296.13571254731625,198.42002763477493,4.9643051820270605,-3.2537560152735066,480.5279071272144,3.772066389639967,0.5036185405986404
2000-05-18,0.48854364360445485,2.13,OHGJEFCO,4.857578299909424,250.3246044717149,196.8460548251834,4.426697405773996,-2.2545005295753824,517.9668566503076,2.625222631894572,0.3133753294154721
2000-05-19,0.5757016645291932,2.51,OHGJEFCO,0.0,580.8385132600845,195.1162589917181,11.085094085268723,-1.8758459170717967,477.8940077267401,3.674651194620606,0.581352440163169
2000-05-20,0.5734080323995949,2.5,OHGJEFCO,0.0340398080314695,563.2068690670137,192.5405689018748,12.66105416301779,0.1301068933526177,550.1390068371974,4.349506476423724,0.6761732603674921
2000-05-21,0.5045990685116436,2.2,OHGJEFCO,0.0,631.4482767433423,189.7032175144936,15.507873442003394,0.7569848920997552,532.7638732482706,4.781140434843036,0.773448500671028
2000-05-22,0.4839563793452581,2.11,OHGJEFCO,0.0,664.8766529211205,186.0046931715676,19.223627140721486,2.804732755502122,580.049764552329,5.493600898064944,0.9706523008905472
2000-05-23,0.5068927006412419,2.21,OHGJEFCO,0.0,634.3527876350917,181.22773274169649,20.8264429350423,5.372941370077164,691.8760056290026,5.926712605419785,1.0934260810735348
2000-05-24,0.5458844468444144,2.38,OHGJEFCO,2.270589755243188,498.20891918909314,177.38874213404642,17.22115345050433,3.1380390641744658,684.8164680050695,5.059741674909019,0.9612443025947892
2000-05-25,0.5940507215659803,2.59,OHGJEFCO,1.6095613939622382,650.8601411790634,174.6291532759028,17.3906378255662,0.5755105017956621,503.7161551734593,5.255499109851008,0.9404620526243828
2000-05-26,0.598637985825177,2.61,OHGJEFCO,3.375458879484885,416.3716145735844,172.07065699542528,12.745049794046274,0.0895613714416847,601.6666976529384,4.434193248376168,0.6708484694301269
2000-05-27,0.6169870428619642,2.69,OHGJEFCO,0.0,693.2034281060302,169.42621117608377,18.01701814347073,0.3009104274866922,478.74852426756,4.79115677090795,0.7562532235545247
2000-05-28,0.5642335038812014,2.46,OHGJEFCO,0.0,706.2968397467415,165.53571848547682,22.172856522450093,3.260350158985278,563.1980339975494,6.19372682240982,1.2269464722867822
2000-05-29,0.5734080323995949,2.5,OHGJEFCO,0.0,708.932055160123,161.43827221115,23.067817834220683,3.756911202545671,576.8675174453009,6.896440779112643,1.399659663911152
2000-05-30,0.5298290219372257,2.31,OHGJEFCO,0.0,709.5440426807846,157.26500450215823,23.80177291943233,3.9367231879777407,580.7177536511306,7.049682549168339,1.526387096154395
2000-05-31,0.49083727573405334,2.14,OHGJEFCO,0.0,710.5031237041558,153.25737111998183,23.535849819049773,3.538765175949809,556.4961972937915,6.703530887374566,1.3031544432708622
2000-06-01,0.45643279379007756,1.99,OHGJEFCO,0.0,667.6261661921837,149.65269561891313,19.968293700761297,2.5829782467946503,557.1659208888988,5.067189741960714,1.0118450665447574
2000-06-02,0.43579010462369216,1.9,OHGJEFCO,0.0,698.9029413006027,146.1264028074642,21.546343827660653,2.393214160913565,526.7658244385036,5.471879141646208,1.150315177075941
2000-06-03,0.3967983584205197,1.73,OHGJEFCO,0.0,681.8340434978862,142.4253636299355,21.057674003710748,2.814813865492188,552.9231561758488,5.9642554554515685,1.2227752244740535
2000-06-04,0.3532193479581505,1.54,OHGJEFCO,0.0,674.5691027980512,139.00872743678977,19.88093629746344,2.134154082794625,525.7061201658715,5.001012073422639,1.056657351825319
2000-06-05,0.3279893945325683,1.43,OHGJEFCO,0.0,722.8254641551528,135.98235078636586,22.1413303372432,1.2079026849341046,460.453172165575,5.813507112242222,1.2132576074804096
2000-06-06,0.2912912804589942,1.27,OHGJEFCO,0.0,711.0591075431804,132.09503196325414,23.79727577591927,3.25409876566464,514.6800042956331,6.075699389837696,1.3434944525882848
2000-06-07,0.2591804306446169,1.13,OHGJEFCO,0.0,693.1816880492938,127.81712222635372,24.227423313223827,4.182344239266912,556.4491906283835,5.988931554997489,1.4531477355359448
2000-06-08,0.23165684508943635,1.01,OHGJEFCO,0.0,666.2614752842939,123.37776410742258,23.16656865345961,4.571769284973537,590.8601078718207,6.210214371440422,1.4172075188911315
2000-06-09,0.21330778805264933,0.93,OHGJEFCO,0.0,633.671863053937,119.36054671808137,20.51906376187317,3.5641430463028096,581.4296941591984,5.87005073770227,1.002570678991802
2000-06-10,0.19037146675666552,0.83,OHGJEFCO,0.0,674.4065117560053,116.12603073035751,20.713944079029663,1.7027718297151284,480.82967389363705,5.174182043627448,0.9251802276079828
2000-06-11,0.18578420249746877,0.81,OHGJEFCO,0.0,648.4765782706024,112.50209929834992,20.59377797046272,2.6321267985436374,515.8196934869796,5.278489698486665,1.0673265920281187
2000-06-12,0.1697287775902801,0.74,OHGJEFCO,0.0,674.4055664197482,109.22289851772535,21.30280892329597,1.801393293780767,470.3892574682913,6.17732353365118,1.1990064375522695
2000-06-13,0.15596698481268984,0.68,OHGJEFCO,0.0,553.8298855706682,105.25714079269484,17.543096336367558,3.4453704383950625,617.7806586811473,5.071877250713569,0.8120290573742659
2000-06-14,0.1261497671279109,0.55,OHGJEFCO,0.0,624.9641794499285,101.7416521023878,19.322536036487527,2.370040508244602,491.6125175681362,5.092285408465747,0.8156425572830154
2000-06-15,0.13073703138710763,0.57,OHGJEFCO,0.0,579.7560482622729,96.61670485994624,21.51551055837899,6.2067084185891686,662.3959340462155,6.555063540848516,1.1082693532169678
