,Q_mmd,Q_cfs,gage,prcp,srad,swe,tmax,tmin,vp,eto,vpd
2000-05-09,0.7255128800190068,3.37,WINDESCO,8.18286407133725,431.08729750144215,231.40995936528657,8.330231234894034,-3.385652133561233,477.0985497368706,3.5390954902042098,0.5212353896362522
2000-05-10,0.7190543083867902,3.34,WINDESCO,0.0,598.93047013161,228.43133083946373,13.942905360209354,1.0879295865141927,660.876996700479,5.150298297281837,0.8574670404504295
2000-05-11,0.6889143074364457,3.2,WINDESCO,0.0,665.4721875977235,227.87553262809297,9.118212616632857,-5.764264982931567,405.7364903588884,4.0785968675541,0.6226309360595633
2000-05-12,0.6759971641720124,3.14,WINDESCO,0.0,537.3558922261511,227.87170245879437,1.5364251339472597,-8.855952386283478,315.6219283762761,2.9398996414522856,0.3594609757099914
2000-05-13,0.6695385925397955,3.11,WINDESCO,0.0,692.2087030614794,227.87029803416252,7.893350634597925,-8.009630730433491,334.8992257759931,3.365485074768566,0.5227891255692008
2000-05-14,0.6889143074364457,3.2,WINDESCO,0.0,606.0999792084518,226.01778709880224,11.274347845318395,-1.5842719199823618,541.3823471964433,3.95686411668384,0.7337948944833542
2000-05-15,0.663080020907579,3.08,WINDESCO,0.0,528.4467980257799,222.402587295648,13.500538171119242,2.6048033157655337,733.3084744597564,5.177229687787484,0.9936754244043544
2000-05-16,0.6587743064861012,3.06,WINDESCO,0.0,677.0719513508102,218.9703913623501,18.426994603119525,2.172467222618513,649.1591523290913,5.666631115478345,1.1261919376108052
2000-05-17,0.663080020907579,3.08,WINDESCO,9.428492128149731,283.4966104269192,217.45890087551535,4.66769840825912,-2.399492749544548,514.7259697976648,3.110735451048041,0.420554881345987
2000-05-18,0.6759971641720124,3.14,WINDESCO,3.793685304534443,277.86044759072456,216.1449505297211,3.701545928041222,-2.876949572353382,495.5597053459383,2.364781360613057,0.2599907130352623
2000-05-19,0.6587743064861012,3.06,WINDESCO,2.506552799271253,547.6869738824289,215.11946191517868,11.912270615395386,-3.520662516376082,465.2710592244888,3.69970401004728,0.6058307586455031
2000-05-20,0.6393985915894512,2.97,WINDESCO,0.0,560.9752465479121,212.49012486238647,11.572215418555638,0.2614837796822591,622.5804292561679,4.107142455335976,0.62807881235665
2000-05-21,0.6178700194820622,2.87,WINDESCO,0.0,656.8034237900464,209.8813937590647,14.872063477504986,0.2144513449447166,581.3687649786759,4.730931301130106,0.7689867762757465
2000-05-22,0.6264814483250178,2.91,WINDESCO,0.0,531.401930751761,205.0108047140476,16.539806840171313,5.593215975455368,889.4506875532423,5.448383702665792,0.945311141618784
2000-05-23,0.6264814483250178,2.91,WINDESCO,0.0,537.1369164087098,199.54476213422285,18.23953747436702,7.016290531230844,965.0983839963036,6.077167053235818,1.1239244721937869
2000-05-24,0.6673857353290568,3.1,WINDESCO,6.769799905122764,335.2109556546945,195.6998132899187,11.84868191850029,3.1589510299733288,767.894326198833,4.533185860302795,0.9189477264881134
2000-05-25,0.6846085930149679,3.18,WINDESCO,4.679120130420471,464.5590679729452,192.3482749720456,15.386714892522312,1.9746652804597888,705.2889941987536,4.600343107436753,0.8712907168805969
2000-05-26,0.6889143074364457,3.2,WINDESCO,5.008077986821212,265.3851274657529,189.26124365828295,8.002546664556196,1.3512318572472957,674.9626528658974,4.536908341572972,0.7279661173776069
2000-05-27,0.6803028785934901,3.16,WINDESCO,6.1745202998772735,439.3576670897426,186.04993542183504,13.751073083686697,1.646842636630772,688.3624092349518,4.771986115464183,0.7702470155236143
2000-05-28,0.6867614502257068,3.19,WINDESCO,0.0,643.9193629968404,181.4437869725513,19.52705656667673,4.970659085517919,808.0295464915189,6.034207311147158,1.2358083749245246
2000-05-29,0.7082900223330958,3.29,WINDESCO,0.0,709.0048004424184,177.2764536013185,21.53221191053476,3.918975197997397,717.0038347895842,6.9858369236571605,1.4756405050792385
2000-05-30,0.7212071655975291,3.35,WINDESCO,0.0,694.0989484977852,172.8902109783217,21.58890258665328,4.441204324189838,749.1125239128074,5.935141085426587,1.2951131321957718
2000-05-31,0.7427357377049181,3.45,WINDESCO,0.0,712.8346942614652,169.03918072139086,21.456832401994344,3.17216011793388,678.079251307138,6.388180860903774,1.3079176455057429
2000-06-01,0.7771814530767402,3.61,WINDESCO,0.0,599.9433059218507,166.11240118762552,13.473250622087876,0.966918565714674,643.0970728988066,4.403938127436088,0.737289360262263
2000-06-02,0.824544311712996,3.83,WINDESCO,0.0,728.9695455631442,163.63958548775534,18.796728858789795,-0.111718424286737,538.2157844664556,4.768776651741801,0.9461183860805462
2000-06-03,0.8719071703492516,4.05,WINDESCO,0.0,684.2687741866021,159.442872563422,20.51198390008993,3.9910938766103023,729.3399298057792,5.955866559116158,1.2739109829263573
2000-06-04,0.9386457438821574,4.36,WINDESCO,0.0,592.6237233795734,155.78913797420662,15.111014266109532,2.701187028552182,722.7371931056305,4.569533286380964,0.7467465707563054
2000-06-05,0.942951458303635,4.38,WINDESCO,0.0,727.1160779575217,152.61706379769666,21.14953409580628,1.5518564758751618,594.118730796461,4.955217701060924,1.0735255405358233
2000-06-06,0.9451043155143738,4.39,WINDESCO,0.0,672.3163727417411,147.95838940069538,21.932846852546728,5.187049630923957,787.7818222098549,6.249288744067551,1.4555764464858154
2000-06-07,0.9407986010928963,4.37,WINDESCO,0.0,686.4444368834985,143.0078870083563,24.22443438859706,5.9426535367143,812.3531460653426,6.305513466531608,1.5208592293096297
2000-06-08,0.9537157443573294,4.43,WINDESCO,0.0,580.9039806210639,137.00325013128457,22.10521740778468,8.492581048613994,1033.6618429306377,6.39615591926522,1.5485583807864294
2000-06-09,0.9537157443573294,4.43,WINDESCO,0.0,539.7281190439121,132.104461157215,17.77048976245298,5.831373352606267,900.6475906108805,5.988257064911478,1.0860035769111784
2000-06-10,0.9451043155143738,4.39,WINDESCO,0.0,605.5830545682096,128.8043896804767,15.936138687173278,1.971028276050066,666.4063584858832,5.054342767302129,0.9251641258031768
2000-06-11,0.9666328876217629,4.49,WINDESCO,0.0,684.7719472775877,125.79557426819888,19.282556913242903,1.277836447202435,593.0114320869523,5.287914571637033,1.088437339575065
2000-06-12,0.9128114573532907,4.24,WINDESCO,0.0,624.1833724396404,121.57745637689646,19.47847165067579,4.180441668314963,752.76190933217,6.29923908162561,1.257865366358194
2000-06-13,0.9321871722499406,4.33,WINDESCO,0.0,521.2347113989072,118.0796822490488,13.782042605042705,2.4793685221179467,727.7063460682406,4.377815551968423,0.6950730592773401
2000-06-14,0.9149643145640295,4.25,WINDESCO,0.0,568.3955302426039,114.36020318782268,16.06690830424212,3.0085058821078574,696.4910821276254,4.796175313209812,0.7453597410330697
2000-06-15,0.8955885996673794,4.16,WINDESCO,0.0,640.2246730743892,111.20008236725135,18.6913904840984,2.622919252272142,621.7914921857307,6.193729360816065,1.0436847921566277
2000-06-16,0.9085057429318127,4.22,WINDESCO,8.410907545938748,124.06313397030404,109.36711421491688,1.8107246688372352,-0.8111283708597725,577.9372452024428,3.0780220192987557,0.3836524703323306
2000-06-17,0.9472571727251129,4.4,WINDESCO,7.817556968304596,366.8279580800099,107.87503845684274,8.75129739895946,-1.845231196257556,534.180010777823,3.4328303786291587,0.4838371388434211
2000-06-18,0.8546843126633406,3.97,WINDESCO,0.0,681.7079057502615,105.98696716050594,18.23148029569595,-0.6888060808140627,489.34577686001785,5.13267015308409,0.9939667916939616
2000-06-19,0.8934357424566407,4.15,WINDESCO,19.33035914662626,280.60316431481226,102.79125635240553,11.220227782194822,3.3530055337769973,779.3509809179416,5.21373811222258,0.8944499973102302
2000-06-20,0.8396143121881683,3.9,WINDESCO,0.040614218280758,508.4117373406598,100.3453621676743,12.443353950442567,1.2204313411167194,662.7069683193416,5.000419233485367,0.7592437334353549
2000-06-21,0.766417167023046,3.56,WINDESCO,0.0,638.4349735067826,97.46442157503157,18.809361518046373,2.118029655260082,627.3171854275846,5.035106564324998,0.9671596596576658
2000-06-22,0.7448885949156568,3.46,WINDESCO,0.0,654.8984305498269,94.29023260441706,21.259803194766043,3.143478305361203,657.1128213591537,5.751390785904403,1.2661089330315174
2000-06-23,0.7061371651223568,3.28,WINDESCO,0.0,551.4091370176494,89.62990566580109,21.01729454016833,7.230514129167427,936.682261275455,5.604573736526456,1.2982778912416566
2000-06-24,0.682455735804229,3.17,WINDESCO,0.0,538.3774601295949,84.77302018060941,21.15526920289644,7.675365740385771,973.7354539406556,5.845333915154961,1.2270414949779758
2000-06-25,0.6587743064861012,3.06,WINDESCO,4.201311281337829,309.14997661582674,80.56585274637771,15.50323317279644,6.060320897790132,939.5052479282584,4.481273713648276,0.980718414194424
2000-06-26,0.6759971641720124,3.14,WINDESCO,4.3541925985127,166.11145521839208,77.33128043830268,8.10491036562528,3.411904757766578,781.8198839691772,3.366491420257494,0.4807512218825483
2000-06-27,0.6243285911142789,2.9,WINDESCO,2.558709463470964,417.1692107459279,74.70407883408481,15.348409206148174,1.7858661150134287,697.7172966556273,3.722074928902362,0.6429769590116516
2000-06-28,0.581271446899501,2.7,WINDESCO,0.0,501.7272868238702,72.41132256209724,13.661569991549433,1.8371808176475857,694.3679265140088,4.117502849623612,0.6190216913767894
2000-06-29,0.5511314459491565,2.56,WINDESCO,0.0,583.1058010103951,69.44027275673842,19.88455821926467,4.44224641091088,754.1945754236151,5.711069675212568,1.110652898985242
2000-06-30,0.540367159895462,2.51,WINDESCO,0.0,644.3736893869086,66.97015837787184,21.979158106633427,3.102860569871648,632.3482041763715,5.1641925287871935,1.1794806890770675
2000-07-01,0.5446728743169399,2.53,WINDESCO,0.0,525.066055792788,63.37948839116539,20.11775368373915,6.907974538513508,899.844002880994,5.577113385197208,1.224952307505966
2000-07-02,0.523144302209551,2.43,WINDESCO,0.0,534.3492549056426,59.83202514095581,20.36049329173244,6.969730865716769,886.8604260346575,5.517168081900922,1.3041977756512086
2000-07-03,0.4865457296269898,2.26,WINDESCO,0.0,565.2558915669379,56.71959100779868,21.370310484581434,6.56824015024368,824.887597083387,5.498926311299421,1.1966646453115015
2000-07-04,0.4456414426229508,2.07,WINDESCO,0.0,561.3826633029513,53.61985167772545,21.849627301971037,6.930721174856149,844.1063639112306,6.122083755095634,1.3643204485078444
2000-07-05,0.41334858446186745,1.92,WINDESCO,0.0,541.485312462511,50.2906689956486,21.71409951151445,7.522857168940034,893.8567712966782,5.844854566292402,1.3833901477814374
2000-07-06,0.381055726300784,1.77,WINDESCO,0.0,598.4310487440489,47.08909678574344,24.430075695466957,7.339168374171495,828.4972221000676,6.504721492138132,1.5205113578040157
2000-07-07,0.36383286861487285,1.69,WINDESCO,0.0,495.6936320850485,43.25427184728526,22.81295707655249,10.099475561132753,1098.426200766659,5.102535223121721,1.5642751029559545
2000-07-08,0.34230429650748395,1.59,WINDESCO,0.0,544.2551670113951,40.32836354000968,22.31822246383024,7.973536952764431,920.4829844388572,5.180054497274552,1.2987961815175224
2000-07-09,0.3401514392967451,1.58,WINDESCO,3.274337488754277,435.0110434564415,37.43666259414825,20.63445137483321,8.031100797027946,1025.4541248350492,5.088200198608564,1.1428047756312876
2000-07-10,0.35737429698265616,1.66,WINDESCO,0.0,541.2465283780198,34.835347787029086,21.505987006767278,6.957425777298403,872.8933049867363,4.686622282157196,1.0491876936600564
2000-07-11,0.30785858113566167,1.43,WINDESCO,0.0,554.9012030159874,32.53865750104168,22.20428560913802,7.008530028035835,857.4381075714932,5.237518912763575,1.2058168392168231
2000-07-12,0.2906357234497505,1.35,WINDESCO,0.0,568.7646117700718,30.468789178309883,22.039830844265744,6.070883373871928,797.3124011179921,4.983009481035157,1.1896537038439134
2000-07-13,0.2734128657638394,1.27,WINDESCO,0.0,560.3062936534051,28.190134407159288,22.50586290866281,6.666880644626498,832.3368391059362,5.154360651394018,1.3202207120967122
2000-07-14,0.25403715086718937,1.18,WINDESCO,0.0,571.0344560727157,26.06551500350709,24.22051041894653,7.169741224140196,846.4409518771699,5.2353202827722125,1.4450243968565433
2000-07-15,0.26695429413162275,1.24,WINDESCO,5.907981411270473,367.6291749900254,23.554064311842986,23.270007105841152,9.898243499674244,1191.1492752696497,5.902587127981718,1.5693736241306406
2000-07-16,0.3272342960323117,1.52,WINDESCO,23.759592787490533,251.3867244417705,21.351104034482404,16.463098601031252,8.226321542731968,1091.1871346104465,4.385162812582453,0.964158462091838
2000-07-17,0.2906357234497505,1.35,WINDESCO,11.913716364597928,330.14790356874954,20.06271536190646,16.17949620142239,4.980455477250864,875.7231941512734,3.613214808221188,0.6158874583828439
2000-07-18,0.2432728648134949,1.13,WINDESCO,0.0,546.8550658295118,18.729143784406517,21.411908246468805,5.322153121706037,816.4748197756936,5.0337804882505,1.1587118602276176
2000-07-19,0.241120007602756,1.12,WINDESCO,0.0,575.3746505958446,17.585507047678206,22.19951014851108,3.79326091633738,716.961226037488,5.085614179232104,1.256793293482357
2000-07-20,0.21743857828462818,1.01,WINDESCO,0.0,536.4817683059974,16.33268810848765,20.724958298040143,4.663975146328522,790.2477830000956,5.000588377234522,1.1384681945344015
2000-07-21,0.20667429223093373,0.96,WINDESCO,0.0,576.9505004461588,15.294385851622447,22.33913039173892,3.336614897182844,695.6577749311552,5.2175629563459935,1.1281255650224151
2000-07-22,0.19806286338797816,0.92,WINDESCO,0.0,526.5147414855745,14.142601726094632,19.69139044362154,4.185296749229511,727.7712801241561,4.597816429276396,1.0294990595494404
2000-07-23,0.19375714896650037,0.9,WINDESCO,0.0,582.3346625434026,12.925966191736066,25.30226349682541,5.015893629536782,665.8209330240885,5.606120062828721,1.5736911516916845
2000-07-24,0.1765342912805892,0.82,WINDESCO,0.0,454.1869216718864,11.270627817505387,23.43783312587593,10.030403701579512,1040.1349584396498,6.681204690038129,1.7080387247686468
2000-07-25,0.17007571964837254,0.79,WINDESCO,0.0,471.86067570382914,10.157860686813574,23.56446532005272,9.41473439054048,970.2720445589496,5.516420992100294,1.481863686345708
2000-07-26,0.15931143359467806,0.74,WINDESCO,0.0,498.2102678402938,9.28324725168832,22.81083175969831,7.250662531994225,821.3935149451466,5.327068883686578,1.46636753706705
2000-07-27,0.1550057191732003,0.72,WINDESCO,3.6646134907661256,390.211847446144,8.405124269739522,23.00875441167501,6.871162897805,904.4939336362092,5.567222460127435,1.5031678791371927
2000-07-28,0.14208857590876692,0.66,WINDESCO,0.0,479.57143531099007,7.569261557484922,21.4911869975762,6.649623847484917,822.4517939786733,5.3874001915986325,1.357128286049068
2000-07-29,0.13993571869802804,0.65,WINDESCO,0.0,510.62462645978906,6.9302275021212765,21.067571089792605,4.615645282798342,697.1972079385635,5.102405426171502,1.1729247593484802
2000-07-30,0.1528528619624614,0.71,WINDESCO,0.0,494.80499741453553,6.254265182424693,20.587532596640784,5.078440318690077,725.4252809007221,5.150369737952885,1.2182286592332798
2000-07-31,0.14208857590876692,0.66,WINDESCO,0.0,511.55325708066783,5.590155083529286,21.81667012622061,4.758502347869162,685.4553465280474,5.013889984396755,1.2871760694301069
2000-08-01,0.13132428985507247,0.61,WINDESCO,0.0,505.24049647023867,5.154033714199658,24.38195999084957,7.2153795456540735,804.0556605874131,5.099693437869833,1.4051697083881918
2000-08-02,0.1291714326443336,0.6,WINDESCO,3.885904021720544,326.788125711445,4.552180852537898,24.623130019736177,10.67047624574849,1228.3580791928837,5.213068481475587,1.539364661777159
2000-08-03,0.11410143216916134,0.53,WINDESCO,0.0,436.6628804545799,4.029789489577604,23.8910351339252,10.07611100372567,1067.8675336607412,5.00806897405594,1.3889873955807572
2000-08-04,0.10118428890472796,0.47,WINDESCO,0.0,405.3259195415952,3.5225776530200643,22.19112500953542,9.749385785694528,1088.706111657858,4.893747130782953,1.2288473765548955
2000-08-05,0.10979571774768353,0.51,WINDESCO,0.0,438.9626595738676,3.140669567984824,21.148736988617845,7.533550737149309,915.8554987410496,5.37408818007338,1.1434242891557795
2000-08-06,0.11410143216916134,0.53,WINDESCO,0.0,503.2160112527093,2.7904175863009306,22.249551310384568,4.92999998530986,712.8484618803648,4.904858391724263,1.0867144894073384
2000-08-07,0.10118428890472796,0.47,WINDESCO,0.0,474.2180749170527,2.3375879791870533,23.115869716252018,7.244568690832437,831.5641791828753,5.6427769820553575,1.4346432459198084
2000-08-08,0.09042000285103349,0.42,WINDESCO,0.0,492.7503041543163,1.884875697049706,25.01488967827059,7.786832270744012,809.1085565644676,5.482552611145008,1.5264224657278542
2000-08-09,0.07535000237586124,0.35,WINDESCO,0.0,489.1381019292164,1.4644686407348544,24.583191921005085,7.46928576422692,798.6506876711844,5.301751898271284,1.5716549206635633
2000-08-10,0.06889143074364457,0.32,WINDESCO,0.0,477.4483986295774,1.0846031510147085,23.258578085257643,6.90492752883416,788.2591635083394,4.809441928949084,1.2012009493559288
2000-08-11,0.07535000237586124,0.35,WINDESCO,0.0,461.4250920771565,0.6327122299320702,24.63366786227545,8.903002152038162,912.1012666964216,4.722258071557169,1.2487738217214948
2000-08-12,0.08611428842955571,0.4,WINDESCO,0.0,383.6403376419352,0.2552933084133824,19.890835107154395,7.886328527892845,956.396560890087,4.868543635243954,1.2121992878785537
2000-08-13,0.09042000285103349,0.42,WINDESCO,0.0,467.0964609992511,0.2248481818936955,23.282273857901224,7.055835046794513,808.3944745323753,4.559404609777581,1.105682479422038
2000-08-14,0.08396143121881681,0.39,WINDESCO,0.0,440.7890100261933,0.1935817805383022,22.52821258021026,7.56688065920475,866.4554810876103,4.866605824976644,1.363539147163112
2000-08-15,0.0882671456402946,0.41,WINDESCO,0.0,412.7964472800308,0.1653071101407826,21.330676678709526,7.666707986301186,908.110943169656,4.571596331395635,1.244998775366012
2000-08-16,0.11625428937990022,0.54,WINDESCO,7.966242311904147,303.5330235788623,0.1424292655876375,20.04535892472092,6.814468610689836,953.1862875738992,4.152192539638943,0.8429781304835612
2000-08-17,0.13563000427655025,0.63,WINDESCO,7.915641799312032,231.3838297841958,0.1210766009744732,14.730013952327642,5.534075268224817,907.7538341577502,3.6270539158372888,0.5552386402302235
2000-08-18,0.12486571822285578,0.58,WINDESCO,0.0,335.9863740172033,0.0991959963443774,15.14206353017097,5.027418876697968,844.9821832734522,3.5989915830995223,0.5564259365972277
2000-08-19,0.10118428890472796,0.47,WINDESCO,0.0,413.94300684326674,0.0740303650981726,20.12625277692322,6.666442380106144,860.3011560960011,4.232004121717212,0.8629484084081943
2000-08-20,0.09257286006177239,0.43,WINDESCO,0.0,383.7669132251093,0.0495686669280563,18.21656687494966,6.286935799857347,876.7199789380269,4.35413388781419,0.9537539452293806
2000-08-21,0.09257286006177239,0.43,WINDESCO,0.0,426.47055959339536,0.0227605251709784,20.564382355652484,6.515265773953528,840.1106252518912,4.569723938151504,1.012269020615321
2000-08-22,0.10118428890472796,0.47,WINDESCO,4.860079379473331,336.9884540144536,0.0008799172192297776,20.196618178205046,5.0593167862619,840.3507344816537,3.851466582346323,0.951854827590775
2000-08-23,0.11194857495842242,0.52,WINDESCO,1.4207488026924997,399.0276274539586,0.0,20.08688042951995,4.534382327825468,760.2392276740221,3.817164081141733,0.8306348262942189
2000-08-24,0.09472571727251128,0.44,WINDESCO,0.0,462.3160465785435,0.0,22.19884757916625,5.603654223857375,741.6307484249644,4.289262409618264,1.0527779603103178
2000-08-25,0.09472571727251128,0.44,WINDESCO,7.302122211686652,324.1293278833024,0.0,21.35471374335331,6.637163543799895,923.4144503196572,3.9487669260605514,0.9880486956294277
2000-08-26,0.08396143121881681,0.39,WINDESCO,4.731953091914279,298.81726823995,0.0,18.938947707887674,6.109582518116205,927.9366020376392,3.651952157438499,0.7316735455338258
2000-08-27,0.08396143121881681,0.39,WINDESCO,0.0,348.0295857915884,0.0,19.285317575298063,8.423930278064628,1042.8301764804794,4.033735724133899,0.8045296753950162
2000-08-28,0.12486571822285578,0.58,WINDESCO,12.323830191557612,270.4502738283946,0.0,18.64849218621264,7.479354761484328,1034.4273215136582,3.786750555861152,0.8425427923291365
2000-08-29,0.13347714706581137,0.62,WINDESCO,11.228957920916908,292.9416965039702,0.0,18.5565355747136,6.10900628624331,941.4496975537412,3.267644974920485,0.6197418628518871
2000-08-30,0.10979571774768353,0.51,WINDESCO,5.269368498180551,273.6108776274181,0.0,17.891711385765095,6.74350587395325,983.8662176981226,3.5622982314078864,0.7052303231774403
2000-08-31,0.10118428890472796,0.47,WINDESCO,6.646825424550398,290.5192186396397,0.0,15.611663294134669,3.713036524994443,798.3124350685345,3.4583476106408044,0.585745387380908
2000-09-01,0.09472571727251128,0.44,WINDESCO,5.987198099257452,300.3985939631386,0.0,15.814478901849276,3.2304623717065506,771.7460333466776,3.649330791067961,0.7075518242567468
2000-09-02,0.09257286006177239,0.43,WINDESCO,0.0,389.6535959816373,0.0,16.100976519127226,3.6379537980584455,783.5080981521133,4.423952246304623,0.9197899062441002
2000-09-03,0.08611428842955571,0.4,WINDESCO,0.0,414.16003075725376,0.0,17.964772159926554,3.9039854936718186,790.2402141984369,4.382500392145087,1.0025969842658362
2000-09-04,0.08396143121881681,0.39,WINDESCO,0.0,418.355419793402,0.0,19.900065649781578,5.151118021656348,854.7096241700227,4.457309575143395,1.148943423402153
2000-09-05,0.08611428842955571,0.4,WINDESCO,3.36884057431323,361.5827748869269,0.0,22.352463770274703,6.7767736087427854,979.852891983864,5.107971305103447,1.3000684171154056
2000-09-06,0.08611428842955571,0.4,WINDESCO,3.805020694571416,301.0080789548927,0.0,18.190407238638414,5.535924721290688,902.9610725860908,4.81681550330668,1.0233833923925604
2000-09-07,0.08611428842955571,0.4,WINDESCO,5.902563812981151,329.53137983133905,0.0,18.36892322740364,2.686618343232169,740.9012414314897,3.64359792797544,0.7809513317584332
2000-09-08,0.10333714611546686,0.48,WINDESCO,4.146407852755322,284.3660783576833,0.0,16.08993077788211,4.045172524912921,815.0707138830255,4.785253226140022,1.0591479912554502
2000-09-09,0.08180857400807792,0.38,WINDESCO,0.0,352.2300806354868,0.0,16.010931648823043,4.883719779113968,864.9488428930645,4.348839720501579,0.8225056808146218
2000-09-10,0.07965571679733903,0.37,WINDESCO,0.0,377.55298662416016,0.0,18.456652735413307,5.768747423170679,915.4288143265896,5.025033828058762,1.1375137616882165
2000-09-11,0.08180857400807792,0.38,WINDESCO,0.0,340.5156886993892,0.0,17.279858459185693,6.399492732897717,960.3489172009452,4.74316876966267,1.1023181090279228
2000-09-12,0.0882671456402946,0.41,WINDESCO,0.0,391.3310673452393,0.0,19.30925464366862,5.6658937044189726,908.47273225962,4.315330638319479,1.0628823910276175
2000-09-13,0.08611428842955571,0.4,WINDESCO,0.0,415.164802187965,0.0,20.425321010328965,4.9190372380822005,859.338077984817,4.509264025711206,1.2243631670522723
2000-09-14,0.08611428842955571,0.4,WINDESCO,0.0,414.334560533817,0.0,19.25702918949745,3.6643892315192574,787.9927868365911,3.934800249202404,1.1765017669064326
2000-09-15,0.08396143121881681,0.39,WINDESCO,0.0,433.9518290981085,0.0,22.791739139333107,4.361024833367229,815.9271595325034,4.826923018410092,1.3700131105093232
2000-09-16,0.07750285958660015,0.36,WINDESCO,0.0,410.7214112002081,0.0,23.79889562855595,6.921528662871787,972.5723733948046,4.2607156274399305,1.551467584732732
2000-09-17,0.0645857163221668,0.3,WINDESCO,0.0,394.5123948860036,0.0,21.980296966205223,6.367505190699902,945.4602712943188,4.590705493304381,1.5015776495920368
2000-09-18,0.07104428795438346,0.33,WINDESCO,0.0,266.3594633567077,0.0,15.66391665923998,7.163026241041855,1014.4606367891784,3.7881223564727127,0.9575899853387152
2000-09-19,0.0645857163221668,0.3,WINDESCO,17.95004121906762,291.4576947177336,0.0,15.27431678409984,1.1900482865923268,672.1427326715757,4.019525756171195,0.7725571407541231
2000-09-20,0.09042000285103349,0.42,WINDESCO,0.0,289.3899453151958,0.0,6.764551434539942,-2.363826793358192,515.7123958674522,2.38677596157382,0.3403914996761548
2000-09-21,0.13132428985507247,0.61,WINDESCO,22.74104203480206,261.45205378351415,0.0,13.17136302563632,1.3078709460069915,671.4876486789448,2.949460255268773,0.5864414724503985
2000-09-22,0.14424143311950582,0.67,WINDESCO,12.432794905761916,201.133689227476,3.191259482221162,3.3704209609061286,-4.205207027644023,452.2722526007968,1.4515362497524522,0.0910492085609417
2000-09-23,0.10118428890472796,0.47,WINDESCO,18.830234399575705,123.55583820119246,18.360434653925186,-3.2502967382616017,-7.28295043840994,356.3602959189932,0.8873868278999673,0.0269853034840216
2000-09-24,0.11194857495842242,0.52,WINDESCO,2.646287129779286,308.80038531127667,21.007194389879,0.3656004087528982,-8.740762648046056,318.3806574040236,0.8932061477559775,0.0625199938104266
2000-09-25,0.11840714659063911,0.55,WINDESCO,0.0,468.80426053823146,21.007194389879,10.410890224639752,-9.012491441579256,310.9959413516595,2.4608918214518907,0.4786443135053884
2000-09-26,0.1291714326443336,0.6,WINDESCO,0.0,434.1996901296927,19.84421673637163,13.373661140971056,-2.7754589459088197,497.9673794574617,2.685675001292495,0.5982629978056199
2000-09-27,0.120560003801378,0.56,WINDESCO,0.0,411.13418386392215,17.945579563773354,14.175269162761827,-0.6388198749063917,582.8642201762597,3.0686108196415187,0.7403623324743708
2000-09-28,0.11194857495842242,0.52,WINDESCO,0.0,413.4303097932234,15.779085719889816,15.695379742266308,0.1696169772670649,618.2482807799154,3.04541594370058,0.7690880268380259
