date,Q_mmd,Q_cfs,gage,prcp,srad,swe,tmax,tmin,vp,eto,vpd
2024-05-16,5.965740752829027,30.9,9110970,0.0,762.4492370245658,529.5236139395131,13.509050602133216,-1.787856037077459,502.57431742318704,4.171517056409816,0.5975395632093455
2024-05-17,7.394429476807499,38.3,9110970,0.0,758.8324648590514,527.2581125910964,14.681706435333451,-0.6082097424452548,537.7076340644878,4.837666864836027,0.737055528267474
2024-05-18,8.108773838796736,42.0,9110970,1.8216847703577463,697.1265660261392,524.3307242492618,14.849221096695707,0.9695842321251272,613.4330296245673,4.346106219136343,0.6934750053293028
2024-05-19,13.03195795520904,67.5,9110970,0.0,679.4218663456202,521.4644263513408,13.47709900645636,0.8224976726715475,617.9332981944048,4.666863011825615,0.6759013329793534
2024-05-20,15.831415590031721,82.0,9110970,7.369205754031833,575.336329920263,519.8251700405744,13.948709241729182,-2.096270566507412,522.8219120831658,4.650325640069747,0.6660006313156794
2024-05-21,9.074104057701108,47.0,9110970,10.201740509894856,475.4891759367638,530.0281887356257,2.7060595912812024,-8.3865156722594,326.75205676924764,1.8752404439534376,0.1545175281493441
2024-05-22,5.290009599595965,27.4,9110970,0.0,841.8357993707943,530.0281887356257,9.196056620437762,-10.233890725779968,263.69543448036,3.779025704750466,0.4873813224567451
2024-05-23,4.633585050740992,24.0,9110970,5.070769415040806,580.323754216217,529.6664840977568,11.460359924001573,-4.689528356676993,431.5947855997634,4.533509083131512,0.6145764792368644
2024-05-24,4.517745424472467,23.4,9110970,0.0,789.5850025807853,529.6293663335002,10.064508114843465,-6.51092459095438,357.82533860214005,3.754048998815244,0.4957927300014225
2024-05-25,4.923184116412304,25.5,9110970,3.223397448312189,472.78540083565326,528.0288507578131,9.182215272511083,-2.189807652465461,520.308558327642,3.720694953079295,0.4641389928913027
2024-05-26,5.232089786461703,27.1,9110970,0.0,698.1671449742329,526.8131268081405,10.072938272385654,-3.1040831823878654,477.7426224820109,3.558268619256844,0.3996431859354036
2024-05-27,10.599325803570018,54.9,9110970,0.0,763.0338324518113,524.9927542103843,14.33857284093769,-1.6696773150157307,498.16658204185495,4.554483348599066,0.7669035268798956
2024-05-28,12.279000384463629,63.6,9110970,0.0,770.3118497663282,522.1975141496272,17.42227097575501,0.6579056756199332,564.2869128618705,4.658206488898997,0.9882283475026928
2024-05-29,15.136377832420575,78.4,9110970,0.0,708.8382661531257,518.9675840921666,16.094048954262117,1.6929537678889297,632.9895530082852,5.449394981941746,0.9555941841042342
2024-05-30,16.14032126008112,83.6,9110970,0.0,735.5776116077923,516.1294480861437,16.182842100180718,0.7536270625836131,583.5593779466553,5.250263826321119,0.9291312399207896
2024-05-31,13.64976929530784,70.7,9110970,0.0,749.4682153979335,513.481671453151,16.27621131900523,0.3048526215194509,560.3514388957602,4.763574475055522,0.8435743124892613
2024-06-01,13.8621419434668,71.8,9110970,0.0,799.1192350088719,510.7898048924024,18.919655702515787,0.4067049325760794,529.8048777448588,5.154048875737109,0.9594384229704715
2024-06-02,13.47600985590505,69.8,9110970,0.0,732.4122186436477,507.2438437816632,17.879397959506477,2.4413899961481027,612.4301487765549,5.8260007264116265,1.066565322757618
2024-06-03,11.120604121778381,57.6,9110970,3.337232374752896,562.5225660778001,503.96499980343,18.25608448415597,1.807396834731805,645.0332471922692,5.1418863058903925,1.0792336368501612
2024-06-04,12.916118328940517,66.9,9110970,0.0,689.9961373248975,500.426127027511,16.327344103182025,2.4264288000205347,617.7010723401627,5.026000557868998,0.7621377804913285
2024-06-05,13.379476834014612,69.3,9110970,0.0,774.1328063074786,496.86264527617067,20.12093109511974,2.4846075094526614,560.6960825314997,5.539031882704766,1.0248867182712391
2024-06-06,14.344807052918988,74.3,9110970,0.0,793.9364991787241,492.60555418596266,23.405894900566672,4.134331362757149,604.3266085897808,5.2798946601354,1.322296002988966
2024-06-07,14.460646679187512,74.9,9110970,0.0,746.534908511274,487.8826134208565,22.19086237039545,5.244917772069985,682.6502800875481,5.454049028597225,1.2422525571289915
2024-06-08,13.784915525954451,71.4,9110970,0.0,740.2415726413426,483.4022227969927,21.36778445810477,4.669717616558518,662.7649590483077,5.563574211145462,1.0499689997703514
2024-06-09,13.533929669039312,70.1,9110970,0.0,759.8219489352956,478.8123808744492,22.83624245740965,4.927722623471773,657.4679846270942,5.512689990358179,1.1475396025746718
2024-06-10,13.765608921576362,71.3,9110970,4.463028230838734,492.99121591802935,474.553403394547,18.3849053970228,4.13552588318728,776.9272215698508,4.830158341644789,0.8376233382991409
2024-06-11,12.684439076403464,65.7,9110970,0.0,727.8757254529215,470.5226710003206,20.287409116938512,3.5994849401418376,611.3128510042262,5.330158341644788,0.936866289334678
2024-06-12,12.240387175707454,63.4,9110970,0.0,720.7619547096793,465.6281728433816,22.266754720287228,5.658426972009585,689.9258934539408,5.908904776009498,1.2150728969221858
2024-06-13,9.82706162844652,50.9,9110970,0.0,732.4484064692191,460.4386048537399,23.62644433102325,6.351160385724814,704.8645019531249,6.424418276006526,1.3814985736201282
2024-06-14,6.004353961585202,31.1,9110970,0.0,581.0368387220515,456.6545264527845,14.909484955305052,3.0091684735268864,674.971078217566,4.299379510166407,0.6950201774065148
2024-06-15,3.7840944581051437,19.6,9110970,0.0,757.5023798597846,453.4655827431437,19.52407370166974,1.5933943517157063,507.9903485389589,5.1418863058903925,0.9068228354781006
2024-06-16,3.378655766165306,17.5,9110970,0.0,731.4344044400416,448.84240135597656,22.148491988742794,5.009394981237514,645.2568679037872,6.674620030350173,1.3384858677189726
