,Q_mmd,Q_cfs,gage,prcp,srad,swe,tmax,tmin,vp,eto,vpd
2000-05-03,0.8136306347366484,10.3,JEFJEFCO,0.0,753.5424192401262,347.15457061229745,16.119732435474805,-0.8509686798201143,498.1805473821948,4.6457726201797085,0.8997171625100087
2000-05-04,0.9479191861009496,12.0,JEFJEFCO,0.0,738.7881406888289,344.27747326494546,17.212864144002282,0.8496348426828553,562.5172785752563,5.045468323853771,0.9723259405943474
2000-05-05,1.1296036967702985,14.3,JEFJEFCO,0.0,743.0692227899128,341.32635751102487,17.735620727916327,1.0284265242644526,565.8550071982328,5.553061451735994,1.0386195675009051
2000-05-06,1.3033888808888057,16.5,JEFJEFCO,0.0,690.4221642108355,338.27081080016274,16.017417385715092,1.2754684935636933,599.721237172944,5.062652147993687,0.8875524899390347
2000-05-07,1.3665834932955356,17.3,JEFJEFCO,4.370726519971955,528.0051249449315,336.0742824201849,14.338439194016756,-0.7715937624178536,562.575465637029,4.492316326382227,0.7141658581903837
2000-05-08,1.3586841667446943,17.2,JEFJEFCO,9.907530128509956,271.61662916606923,334.7678545940597,3.28188917611781,-2.890561699655644,494.6420631800464,2.552451003590842,0.3277635197041227
2000-05-09,1.1296036967702985,14.3,JEFJEFCO,0.0,740.0001724028415,334.38918825548313,10.39556992134093,-5.305240291628349,384.6324771819678,3.538551742471004,0.4575651903085659
2000-05-10,1.1138050436686155,14.1,JEFJEFCO,0.0,619.8676261606817,330.55388176745004,15.427204211039038,3.1312133956653807,719.7148318091802,5.176789061264711,0.761435360037602
2000-05-11,1.2638922481345993,16.0,JEFJEFCO,0.0,795.7629375494041,330.0385711426153,12.93995684036907,-5.982563695113544,353.2856424379307,4.235532340130396,0.5486274097784097
2000-05-12,1.2085969622787107,15.3,JEFJEFCO,0.0,564.0751951615953,329.9469897402124,1.5766298930383054,-8.6245568326116,323.6114848917906,2.4836639085619474,0.2882459090170758
2000-05-13,1.058509757812727,13.4,JEFJEFCO,0.0,767.0831752703099,329.9320577817589,8.593585581566062,-8.258600160863082,304.08694940515994,3.321903075859909,0.4777241082975615
2000-05-14,1.0111137985076797,12.8,JEFJEFCO,0.0,692.9420187683994,328.6255531393259,11.483422104027902,-2.8902447066470907,451.8249626483727,4.14351999434709,0.649365943565226
2000-05-15,1.0506104312618858,13.3,JEFJEFCO,0.0,606.6081506674232,325.64667750789414,13.208940129082396,1.09125649780923,613.005880192113,5.111874757768902,0.8595009195996552
2000-05-16,1.2085969622787107,15.3,JEFJEFCO,0.0,713.2084380612108,322.92630804677844,15.760491900167734,0.4783732681206323,537.1429602699284,5.499032702965326,0.9236759177493074
2000-05-17,1.3428855136430118,17.0,JEFJEFCO,8.905666345937542,287.2364054849518,322.16076507703787,2.5441384489923307,-4.17781289352034,448.7899766382465,3.3667903886906045,0.4193456054973227
2000-05-18,1.1769996560753457,14.9,JEFJEFCO,6.240057028698741,298.74949971795525,321.215806247406,2.9812780676103285,-3.750782306541641,464.0922621568226,2.4032112243466623,0.2580992586941898
2000-05-19,1.1612010029736632,14.7,JEFJEFCO,0.805232662777945,589.9160257201391,319.9229112356444,8.812109778404118,-2.919871949145923,470.5765514738951,3.4127931035001797,0.4853831649212023
2000-05-20,1.1533016764228219,14.6,JEFJEFCO,0.2857689839345324,536.3660979833807,317.5904548522168,9.60520100681232,-0.4447052099676932,572.0092246586551,3.9717364769494616,0.568433306577527
2000-05-21,1.1533016764228219,14.6,JEFJEFCO,0.0,613.8976559141402,314.7495978098943,12.427173777014731,0.7617104160357933,595.7284449551576,4.366396141245715,0.6517154015605408
2000-05-22,1.3349861870921707,16.9,JEFJEFCO,0.0,620.0567888908247,310.8484479290641,15.447083895206756,3.288628124655677,693.7501188277956,5.028798778413503,0.8192158708618338
2000-05-23,1.7141538615325504,21.7,JEFJEFCO,0.0,604.3842052267702,306.102190913697,17.11808038812877,5.299738800055601,787.5847230265317,5.4423183772112615,0.933449938094131
2000-05-24,2.0775228828712473,26.3,JEFJEFCO,3.212004558311846,464.83135897719967,302.9857895692613,13.094884008482802,1.4216799816347896,663.0383806582923,4.672366068392512,0.8190644180289508
2000-05-25,2.085422209422089,26.4,JEFJEFCO,2.3563230649832767,554.3684957394722,300.27742732509824,14.517664391474227,0.4493178649026964,592.0664806034653,4.854922684272522,0.8004581083646215
2000-05-26,1.927435678405264,24.4,JEFJEFCO,4.394762260886341,349.26890309361494,297.8040488431613,8.313286458703823,-0.113282617680087,603.8423892185989,4.045546971060287,0.5648909017615587
2000-05-27,1.7773484739392804,22.5,JEFJEFCO,0.0,707.5725163357845,295.4967637505234,13.748586183690415,-0.5045479920986651,506.8800084542243,4.371627290635504,0.6346993174513015
2000-05-28,1.8958383722018992,24.0,JEFJEFCO,0.0,720.9868481736288,291.5731554743575,18.498326361549665,3.3403486817965606,636.4186142507548,5.720009566895088,1.0484249604523703
2000-05-29,2.28290537319312,28.9,JEFJEFCO,0.0,755.6302705138179,287.7764461445267,19.636743959673787,3.04033598673726,602.0498309294444,6.382272764229875,1.2043150905059203
2000-05-30,2.259207393540597,28.6,JEFJEFCO,0.0,736.1138554153841,283.3631653532385,20.692614454634825,4.507641724976686,672.4325645256213,6.52856426050383,1.3176255761194062
2000-05-31,1.7457511677359154,22.1,JEFJEFCO,0.0,754.403458223939,279.4603895368996,20.1579066059262,3.291672374293184,601.8155593340035,6.144079147794483,1.1048344215754853
2000-06-01,1.9669323111594699,24.9,JEFJEFCO,0.0,727.4329120862828,276.09981684674483,17.368800579708033,2.0002396304117376,572.9988201030599,4.694983354007184,0.8316419208036169
2000-06-02,1.8800397191002167,23.8,JEFJEFCO,0.0,753.5319471798184,272.8875484812376,18.26055534230268,1.6518029670336256,543.8774801229848,5.029532792043123,0.9444937194286982
2000-06-03,1.8484424128968515,23.4,JEFJEFCO,0.0,729.6727677678161,269.42190618794336,17.840909082686718,2.250756940370702,578.8260873374004,5.461773438282576,1.0162335794673636
2000-06-04,1.8089457801426454,22.9,JEFJEFCO,0.0,748.615699486571,266.2604487242468,17.861860122429157,1.5258742164897428,532.9525408439496,4.711010668234513,0.8771750603593377
2000-06-05,1.7773484739392804,22.5,JEFJEFCO,0.0,783.913068935568,263.4657571163108,19.16181806625032,0.6543248397597734,475.2987731415101,5.3345990677939135,1.0023186591863482
2000-06-06,1.7457511677359154,22.1,JEFJEFCO,0.0,746.7465837724583,259.39867011189114,20.589281135356902,3.683856973119663,580.6831805148294,5.6025090895936085,1.116980168579709
2000-06-07,1.6193619429224553,20.5,JEFJEFCO,0.0,733.8423347768181,254.9515497675107,21.36381881324997,4.586428301830445,621.1107020948238,5.584540408177871,1.208814136546965
2000-06-08,1.2322949419312346,15.6,JEFJEFCO,0.0,713.2350259101088,250.4066785723141,20.653232031060785,4.820524890174639,638.9643342569631,5.737668681722093,1.175892698004534
2000-06-09,1.1138050436686155,14.1,JEFJEFCO,0.0,682.2452502777269,246.78770949309416,17.12326608672105,2.617797674494308,578.7802694133741,5.269309007548645,0.8175294794358574
2000-06-10,1.0111137985076797,12.8,JEFJEFCO,0.0,728.3384237829929,243.82991955799343,17.275170567583736,1.043934321129928,489.0357188150672,4.7065426682101865,0.7495335330675352
2000-06-11,0.963717839202632,12.2,JEFJEFCO,0.0,696.6998429770583,240.52668313894256,17.01074299268794,1.8654177915585937,522.7820257160531,4.872024528212734,0.8756869023738291
2000-06-12,0.900523226795902,11.4,JEFJEFCO,0.0,715.5003755670303,237.0409754069568,18.33825540379365,2.2984709097161047,524.187971554042,5.616894240976062,0.9911232276970676
2000-06-13,0.8847245736942195,11.2,JEFJEFCO,0.8349068189311184,553.747971689624,233.6576577485613,13.613405613991738,2.0558272945543834,614.2751111881474,4.490549514301834,0.6563623279571172
2000-06-14,0.9163218798975846,11.6,JEFJEFCO,0.0,656.2864984972059,230.53039955225256,15.192861653861552,1.446035249266196,508.703808958243,4.5058949329530495,0.6464256192396333
2000-06-15,1.2401942684820757,15.7,JEFJEFCO,0.0,613.6792960067175,225.85784100948123,17.666742635465503,5.124001520281889,669.371738391759,5.814421928108789,0.9080716304805048
2000-06-16,1.3744828198463768,17.4,JEFJEFCO,0.0,672.3739464451367,223.36802635613665,14.190862119250747,-0.0702409040429857,462.51085694086817,3.922480699513308,0.5447125763279171
2000-06-17,1.406080126049742,17.8,JEFJEFCO,0.5657271535674385,630.4947929164674,221.14780344769005,13.160467779136088,-0.7140788632634325,458.4848425879564,3.894623418686825,0.5273765286021442
2000-06-18,1.3349861870921707,16.9,JEFJEFCO,3.686177271222137,520.2943146343964,217.8705243845471,16.833472833020377,1.8046659072330884,579.9532937540428,5.015284038397151,0.8889509091755732
2000-06-19,1.1059057171177744,14.0,JEFJEFCO,8.988689002419996,401.7756781526674,214.6208696136823,12.618759943291128,1.7374261554632406,663.3045709628609,4.879322492624398,0.7394153693034591
2000-06-20,1.477174065007313,18.7,JEFJEFCO,2.017036895255739,529.9391233865732,211.83222556619023,13.969770543246096,0.6391441609374626,544.7233872711697,4.910655407393495,0.708965311428886
2000-06-21,1.3270868605413293,16.8,JEFJEFCO,0.0,718.4918076302503,209.0708074060641,17.796557661757607,0.5738531753706121,435.9513491300089,4.871785027484742,0.8956519319588835
2000-06-22,1.3033888808888057,16.5,JEFJEFCO,0.0,696.0687295558924,205.29280017479397,19.629802203260027,2.9969342001584507,513.0321896759688,5.334834517612799,1.0561360599303315
2000-06-23,1.4929727181089953,18.9,JEFJEFCO,0.0,587.9616204560809,200.7759416601845,17.644934697524224,4.752885788433511,656.8598322877416,4.636177090496956,1.0172379154344016
2000-06-24,1.5640666570665667,19.8,JEFJEFCO,0.0,591.4217184460236,196.20159250087457,17.95660074167987,4.8951350301938685,659.8600902651691,4.997055575347934,0.958790365977328
2000-06-25,1.571965983617408,19.9,JEFJEFCO,0.0015493850978862,546.3804755894665,191.6492565891899,16.693851951109647,4.84303160434412,692.9327619631694,3.961607219965207,0.7762165200699717
2000-06-26,1.6588585756766618,21.0,JEFJEFCO,8.034275376571514,287.55439678011726,188.02858583939556,10.375708147556564,2.6225928710836177,736.014691402783,3.53504581727712,0.5812521889603636
2000-06-27,1.6588585756766618,21.0,JEFJEFCO,0.0,522.2840691014239,184.48369523036823,13.20464822211253,2.4383022878595333,621.1526756165705,3.589695060602292,0.5485882495494642
2000-06-28,1.532469350863202,19.4,JEFJEFCO,0.0,627.8854990722533,181.36803616446,15.429317899752109,1.626432098604147,517.2713166231196,4.372126458306964,0.7382105771044565
2000-06-29,1.279690901236282,16.2,JEFJEFCO,0.0,623.1564375203992,177.24349529739874,17.87709395671142,4.099411669771406,583.3010233785623,5.064653289171474,0.8901041836147302
2000-06-30,1.4613754119056308,18.5,JEFJEFCO,0.0,692.81983323434,173.4888359242494,19.652447099420865,3.199696991037656,482.6723613543128,5.040679789925616,0.9651345151964364
2000-07-01,1.5166706977615192,19.2,JEFJEFCO,0.0,642.0820262585361,169.19611920590367,19.03317990175472,4.493250921952401,562.7657190175115,4.973285426866182,0.9395128669085214
2000-07-02,1.508771371210678,19.1,JEFJEFCO,0.0,648.2073233860657,164.96355766413922,19.44322307224402,4.580077364067773,539.92111072949,4.851411285668825,1.0014406195290873
2000-07-03,1.4850733915581544,18.8,JEFJEFCO,0.0,640.1056304115208,160.94374412110022,18.641773758210267,4.1523164724297015,524.1097687142906,4.913302731722559,0.9288517965387147
2000-07-04,1.4613754119056308,18.5,JEFJEFCO,0.0,673.8865872462079,156.77743529995328,20.45255104259376,4.428159022400766,503.28002749375713,5.540629946083659,1.0355772821640536
2000-07-05,1.4297781057022656,18.1,JEFJEFCO,0.0,703.1752091972824,152.60725079192488,21.95375159921279,4.451054896452256,478.5376989558818,5.446617655659169,1.1092983237143568
2000-07-06,1.4139794526005829,17.9,JEFJEFCO,0.0,700.7605582772061,148.40248992879296,22.960502065148543,5.027584653549417,495.10384035261626,5.776996483348752,1.1897854473225982
2000-07-07,1.3981807994989004,17.7,JEFJEFCO,0.8984569564917038,547.9475954756381,143.71852287980747,20.015485018094985,6.684530244515061,672.6097319167544,4.41601949961176,1.112327155722885
2000-07-08,1.3981807994989004,17.7,JEFJEFCO,0.1286268586122114,611.9594763089183,139.33297866249592,19.930990246927184,5.89767589680336,591.1987820317329,4.480355018261678,0.94290810793967
2000-07-09,1.406080126049742,17.8,JEFJEFCO,4.603676937432649,433.1713757336601,135.2779120600872,18.209339449217342,5.233804965391046,721.3823217501036,4.410583917550809,0.8193435373227075
2000-07-10,1.4376774322531065,18.2,JEFJEFCO,0.0,624.0815423883472,131.2497282907267,19.414266576872173,4.9768657459420105,539.5143519522832,4.208971130027208,0.7767357005582679
2000-07-11,1.3823821463972181,17.5,JEFJEFCO,0.0,621.8437729297791,126.88251258690003,20.327279206115488,5.855620698419773,570.2441613763341,4.701441300327944,0.954420875237894
2000-07-12,1.3665834932955356,17.3,JEFJEFCO,10.125184489124791,474.404997591406,123.21123992506506,19.124708976373174,4.188209711772281,628.9707880417958,3.912917460115959,0.8472130179586589
2000-07-13,1.3665834932955356,17.3,JEFJEFCO,4.142319008895044,460.9889126779223,119.38338896184422,19.44994290028898,4.718723214834955,689.1102830594946,4.597571535438162,0.9577544565827764
2000-07-14,1.3744828198463768,17.4,JEFJEFCO,0.1506631183007589,607.8390559499612,115.04968297681052,20.882717176824077,6.275042476196986,648.4136639877131,4.336422259172469,1.0024351673584495
2000-07-15,1.3349861870921707,16.9,JEFJEFCO,6.427232160213951,427.6692942699976,110.68277405126628,20.26691763945461,6.716401666232778,795.0485094838743,5.025124320002038,1.0883011903707802
2000-07-16,1.3665834932955356,17.3,JEFJEFCO,11.85584900583834,346.49242145649106,106.80079909206508,15.609962017436104,5.552808410513457,851.1920745644536,3.5683243577284136,0.6114553338495577
2000-07-17,1.406080126049742,17.8,JEFJEFCO,3.3068124894876973,372.96501438454766,103.41428076651091,15.142122417404972,4.207244855151123,782.9228086668653,3.700608035253605,0.6357981588913942
2000-07-18,1.098006390566933,13.9,JEFJEFCO,0.0,628.7173063061273,99.90847627669515,19.74023313825841,4.406699649610794,595.1557173295457,4.716572238024431,0.8976327581778669
2000-07-19,1.026912451609362,13.0,JEFJEFCO,0.0,656.4585301595239,96.54301957859202,20.728772714169168,3.73492837284732,528.8629419774901,4.90573524156118,1.097388437866817
2000-07-20,1.1454023498719808,14.5,JEFJEFCO,0.0,613.3116633455246,92.99308942457684,19.56078104382159,4.336955743641912,585.5365918104952,4.909249086018463,1.05284336224034
2000-07-21,1.1927983091770282,15.1,JEFJEFCO,0.0,640.9720384538045,89.72210692621779,20.43369351978673,4.066201297626519,555.7898399224372,5.212116451306958,1.031650542343798
2000-07-22,0.9163218798975846,11.6,JEFJEFCO,0.0,634.278278182997,86.27307833998894,21.01314943873929,4.806662867001834,482.7602162884112,4.372722182570717,0.9966946480179584
2000-07-23,1.066409084363568,13.5,JEFJEFCO,0.0,635.7658572462374,82.83072970136273,21.941961292321505,5.3814771356458095,465.92927547593655,5.161006721689083,1.2499918526111038
2000-07-24,1.1769996560753457,14.9,JEFJEFCO,0.0,566.5229004455697,79.02969630782982,20.33022563605915,6.435886935104329,568.2534635884085,5.646012008152368,1.246727904439713
2000-07-25,1.1612010029736632,14.7,JEFJEFCO,0.0,580.5347669545095,75.1733112712467,21.238363183525653,6.650802601180303,560.0012408701871,4.807028880783764,1.0928524686338876
2000-07-26,1.1612010029736632,14.7,JEFJEFCO,0.0,581.8623183811363,71.65164584921268,20.414115739863263,5.659731200549396,528.3357196400128,4.753899679235954,1.0778684024954683
2000-07-27,1.1691003295245046,14.8,JEFJEFCO,4.973472759057711,390.8831011072168,68.10334893462927,18.82320257549399,5.670310600003136,715.6160182205612,4.943624219136259,1.127903747002375
2000-07-28,1.1375030233211394,14.4,JEFJEFCO,0.0,585.4254489036301,64.8717412181993,20.41846349355128,5.0974603851621145,528.1350004211404,4.819468616063838,1.0860624051719807
2000-07-29,1.1138050436686155,14.1,JEFJEFCO,0.0,578.9076100539631,61.86426195391567,19.61102441739595,4.589851661282861,508.8799521977175,4.549323423440517,0.9441782105357468
2000-07-30,1.1059057171177744,14.0,JEFJEFCO,0.0,554.2715129965959,58.83950683280696,18.813942055806805,4.661529054565547,535.2293778017204,4.552342012141071,0.925336287111418
2000-07-31,1.0901070640160921,13.8,JEFJEFCO,0.0,620.4254876822744,56.239568747688686,21.135099633014807,3.6799518227410952,443.57340500982633,4.5590894679629,0.9408630235228111
2000-08-01,1.0743084109144094,13.6,JEFJEFCO,0.0,582.5272832642918,53.37441607792448,21.761678694711375,5.676893629350031,536.3675967226529,4.723326428513631,1.0457911874474994
2000-08-02,1.058509757812727,13.4,JEFJEFCO,0.0,555.6219971778804,49.92667429704425,23.124104267534868,8.121430156106078,652.9974874208922,4.802497134336248,1.132040915130073
2000-08-03,1.0506104312618858,13.3,JEFJEFCO,6.142365928292955,453.6286145008698,47.131473131108464,21.440245944071865,6.493745385580255,690.2135604639781,4.37205876272653,1.0647097916238526
2000-08-04,0.9321205329992671,11.8,JEFJEFCO,0.2733244595606849,537.5155380401862,44.42843383229458,20.929716102974464,6.266728799062279,632.7935278558666,4.370235990991275,0.9477656929532552
2000-08-05,0.9163218798975846,11.6,JEFJEFCO,0.0,522.1584138073396,41.86320547104124,19.69531259431545,5.866329387792,633.8338373009358,4.578842921660279,0.87548277570643
2000-08-06,0.9321205329992671,11.8,JEFJEFCO,0.0,555.7671213325355,39.55288330979926,20.37735137151072,5.091108145664836,555.456573768791,4.398681491171285,0.8326031992126209
2000-08-07,0.8610265940416959,10.9,JEFJEFCO,0.0,579.1357861588147,37.4336653920775,20.75729798575356,4.373947023181572,469.8308863010458,4.714957070317395,1.0523486212736697
2000-08-08,0.8215299612874897,10.4,JEFJEFCO,0.0,556.6875872461458,35.111691062889044,21.51820075014661,5.672036288188744,529.3423790035101,4.54140311628448,1.081421255611929
2000-08-09,0.8136306347366484,10.3,JEFJEFCO,0.0,570.1262164236217,32.6598464915156,23.460347418762726,6.762941527339433,549.4208093882362,4.593348679712431,1.1359533884535271
2000-08-10,0.8057313081858072,10.2,JEFJEFCO,0.0,541.0450925637186,30.59009639929951,22.22351081667253,6.8224280605120295,585.0272879384689,4.38198656852638,0.9670435754959916
2000-08-11,0.8057313081858072,10.2,JEFJEFCO,0.0,486.59817284716695,28.51390449801552,21.358809340176997,7.853704810973823,690.3901642298418,4.26640229511128,0.9117469194498568
2000-08-12,0.8294292878383309,10.5,JEFJEFCO,4.848464581787139,314.19946705404766,27.08039796913141,16.415439336430186,5.500891341415817,796.592275003071,4.026665600137867,0.8094596142881919
2000-08-13,0.8057313081858072,10.2,JEFJEFCO,6.343753005639975,407.3481320525903,25.740990586081008,20.70304664852684,4.547725387349305,649.6235669545837,3.905056823172073,0.7770826147659751
2000-08-14,0.8215299612874897,10.4,JEFJEFCO,0.0,501.94951036370304,24.398281796434706,19.469391448334235,5.229494114376768,624.1628070539648,4.122938739523412,0.8902458263559008
2000-08-15,0.8057313081858072,10.2,JEFJEFCO,8.076794720820576,325.89261664439783,23.017628827777614,18.75485241414628,6.741894250830816,882.4543941628878,3.8894607979368327,0.8829791718628436
2000-08-16,0.8215299612874897,10.4,JEFJEFCO,2.0532674118338,428.6364662980073,21.846872039752363,17.845010713916082,5.130793684227499,697.676208441923,3.613847268614704,0.6662587464966672
2000-08-17,0.8452279409400132,10.7,JEFJEFCO,9.386693300910062,295.6795115683097,20.74436671122922,15.089898560336444,4.581805497774445,796.9836052466184,3.348453656762849,0.5399906216230597
2000-08-18,0.8768252471433784,11.1,JEFJEFCO,6.010240895010243,234.82781071963376,19.57557780808848,13.431636829165829,5.375692880605586,892.1634082854649,3.1228061161582974,0.468559089655566
2000-08-19,0.8215299612874897,10.4,JEFJEFCO,0.0,479.6464912353608,18.521508859774904,17.600149731196524,4.479174639284799,661.1600497886529,3.667996529407098,0.6222292963007762
2000-08-20,0.7978319816349658,10.1,JEFJEFCO,3.330433633340484,324.55990028695726,17.398737336559353,15.636693237307586,4.614722908140211,805.9804858912289,3.7509121595263952,0.6623592987114354
2000-08-21,0.7899326550841246,10.0,JEFJEFCO,5.987561858651061,339.6853573541459,16.40827438431396,15.231483411952178,2.909236719962897,716.2084978968682,3.9106298077313535,0.7314426639286515
2000-08-22,0.7686044733968532,9.73,JEFJEFCO,6.5486458664960985,355.8703683664761,15.388834804836844,16.742040165480034,3.7017307066563743,753.837854740631,3.304870581738741,0.6527201380659544
2000-08-23,0.7535957529502548,9.54,JEFJEFCO,4.495425400964296,353.1334022511332,14.3893521750126,16.72138452330394,3.5583326701385163,754.3183728403445,3.262716871833293,0.6054334740864245
2000-08-24,0.7354273018833201,9.31,JEFJEFCO,7.696717396607125,358.62800612267665,13.32088993813007,18.1883124752584,4.531357980309536,802.0691480185576,3.66770267368678,0.7137442365547575
2000-08-25,0.7243682447121423,9.17,JEFJEFCO,3.791518948869257,326.822670703577,12.276032759781437,17.26693543629667,5.234184122031159,867.8918070482999,3.5824463611714994,0.7024888156998124
2000-08-26,0.728317907987563,9.22,JEFJEFCO,7.956883495473978,298.4057283804145,11.430842119190077,14.673651437334984,3.952386223681907,802.4507062604133,3.3751059896186906,0.6007568585460018
2000-08-27,0.7069897263002914,8.95,JEFJEFCO,4.546271113157123,329.44149654519504,10.521702672223922,17.352230313614143,5.18929506161374,875.4958058547442,3.675426653647613,0.621416336965301
2000-08-28,0.6951407364740297,8.8,JEFJEFCO,12.213474108145936,338.91983986795674,9.58139350729568,17.667801512259555,5.007039445879736,865.888006981054,3.3179734343885103,0.6126700503692829
2000-08-29,0.7520158876400866,9.52,JEFJEFCO,5.426085969439565,291.72773778080364,8.773812639587836,15.025670135974948,4.8475275820798265,864.0761519942702,3.1555667246069707,0.5488827180972765
2000-08-30,0.6548541710647393,8.29,JEFJEFCO,6.803905139302549,351.6925641690217,8.089043988948148,14.099186056782056,3.178208448564325,756.6270296298248,3.264469234756271,0.5328627821382528
2000-08-31,0.6050884137944396,7.66,JEFJEFCO,2.2788601511404725,357.1003388677757,7.476306393525288,14.574346326279285,2.187337404302852,708.712348985388,3.1146269899002874,0.5121713305881483
2000-09-01,0.5363642728021206,6.79,JEFJEFCO,0.0,435.1435289021392,6.883542585028311,13.644941047130615,2.284925812110257,712.288133313844,3.4769880225695604,0.5771811000518177
2000-09-02,0.46053073791404464,5.83,JEFJEFCO,0.0,474.8115017807378,6.357380533393715,15.525593980117128,2.5197210511705403,712.5630646313011,4.103174063103483,0.6993665040196826
2000-09-03,0.4415723541920257,5.59,JEFJEFCO,0.0,442.3247773218959,5.753862044347834,14.543040525630602,2.677427417231072,724.7390509027788,3.852364854394248,0.7288232663292327
2000-09-04,0.418664307194586,5.3,JEFJEFCO,0.0,515.2480106888213,5.030777118619259,19.70457082419277,4.053230643771185,758.4049882585292,4.50259446626201,0.9393205462457926
2000-09-05,0.38232740506071633,4.84,JEFJEFCO,0.0,489.5052067894621,4.280896432396426,18.9902357632509,4.706160812334399,811.7993663595826,4.6605121959702265,0.9630956019499132
2000-09-06,0.3380911763760054,4.28,JEFJEFCO,0.8940623702848156,465.2441655861889,3.806094925651778,16.67515286169564,2.346193739620319,696.5036650268664,4.147024560461363,0.730218647399057
2000-09-07,0.3767978764751274,4.77,JEFJEFCO,2.4750171143155875,408.7079747179336,3.437437586870819,16.210684742932994,1.4139381278010097,656.3877652781204,3.521559797373806,0.6395540702504714
2000-09-08,0.43762269091660505,5.54,JEFJEFCO,3.5020045508325093,337.79261208862295,3.074639268741872,14.89338656694275,2.9843413115787123,749.117257086424,4.297768919008744,0.7778721676589843
2000-09-09,0.4344629602962685,5.5,JEFJEFCO,0.0,440.5849721663592,2.756243172141707,14.626780795676185,2.6276391622336086,727.0207693342535,3.968518960486503,0.6581165599357469
2000-09-10,0.4226139704700066,5.35,JEFJEFCO,0.0,464.4801992999445,2.372176973602385,16.851518930130716,3.5501800594303243,768.6023991003044,4.366210175660894,0.8198063998481115
